event-id,timestamp,location-long,location-lat,behavioural-classification,ground-speed,heading,height-raw,manually-marked-outlier,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#behaviour,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#deployment-special-event,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#migration-state,visible,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
2333108,2007-06-21 17:00:00.000,-107.5516667,53.56383333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331012.3049524009,5938023.530303127,"13N","Pacific Standard Time",2007-06-21 10:00:00.000
2333109,2007-06-21 18:00:00.000,-107.548,53.55366667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331214.6108747877,5936884.097087957,"13N","Pacific Standard Time",2007-06-21 11:00:00.000
2333110,2007-06-21 19:00:00.000,-107.5306667,53.53316667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332281.5380242984,5934563.131011876,"13N","Pacific Standard Time",2007-06-21 12:00:00.000
2333111,2007-06-21 20:00:00.000,-107.5243333,53.53916667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332724.861074404,5935215.554363016,"13N","Pacific Standard Time",2007-06-21 13:00:00.000
2333112,2007-06-21 21:00:00.000,-107.5423333,53.566,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331638.9110482881,5938242.3911272725,"13N","Pacific Standard Time",2007-06-21 14:00:00.000
2333113,2007-06-22 04:00:00.000,-107.6258333,53.61433333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326308.81385192496,5943818.685199328,"13N","Pacific Standard Time",2007-06-21 21:00:00.000
2333114,2007-06-22 07:00:00.000,-107.6258333,53.61433333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326308.81385192496,5943818.685199328,"13N","Pacific Standard Time",2007-06-22 00:00:00.000
2333115,2007-06-22 08:00:00.000,-107.6258333,53.61416667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326308.1295040663,5943800.149489042,"13N","Pacific Standard Time",2007-06-22 01:00:00.000
2333116,2007-06-22 09:00:00.000,-107.6258333,53.61433333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326308.81385192496,5943818.685199328,"13N","Pacific Standard Time",2007-06-22 02:00:00.000
2333117,2007-06-22 10:00:00.000,-107.6258333,53.61433333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326308.81385192496,5943818.685199328,"13N","Pacific Standard Time",2007-06-22 03:00:00.000
2333118,2007-06-22 12:00:00.000,-107.6256667,53.61383333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326317.7786795845,5943762.669072152,"13N","Pacific Standard Time",2007-06-22 05:00:00.000
2333119,2007-06-22 13:00:00.000,-107.6256667,53.61383333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326317.7786795845,5943762.669072152,"13N","Pacific Standard Time",2007-06-22 06:00:00.000
2333120,2007-06-22 14:00:00.000,-107.6253333,53.61416667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326341.1963181066,5943798.928763143,"13N","Pacific Standard Time",2007-06-22 07:00:00.000
2333121,2007-06-22 15:00:00.000,-107.6255,53.61416667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326330.17184186965,5943799.335727305,"13N","Pacific Standard Time",2007-06-22 08:00:00.000
2333122,2007-06-22 16:00:00.000,-107.6248333,53.61333333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326370.84255893383,5943705.025253907,"13N","Pacific Standard Time",2007-06-22 09:00:00.000
2333123,2007-06-22 18:00:00.000,-107.6188333,53.62066667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326797.6857786386,5944506.00361905,"13N","Pacific Standard Time",2007-06-22 11:00:00.000
2333124,2007-06-22 19:00:00.000,-107.5738333,53.5805,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329611.62476530793,5939930.039217788,"13N","Pacific Standard Time",2007-06-22 12:00:00.000
2333125,2007-06-22 20:00:00.000,-107.5305,53.53316667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332292.5838629988,5934562.738417039,"13N","Pacific Standard Time",2007-06-22 13:00:00.000
2333126,2007-06-22 21:00:00.000,-107.5305,53.53316667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332292.5838629988,5934562.738417039,"13N","Pacific Standard Time",2007-06-22 14:00:00.000
2333127,2007-06-22 22:00:00.000,-107.5306667,53.533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332280.8791540774,5934544.593982631,"13N","Pacific Standard Time",2007-06-22 15:00:00.000
2333128,2007-06-22 23:00:00.000,-107.531,53.53316667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332259.4529743263,5934563.916043647,"13N","Pacific Standard Time",2007-06-22 16:00:00.000
2333129,2007-06-23 00:00:00.000,-107.5621667,53.54333333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330234.993100421,5935768.509207406,"13N","Pacific Standard Time",2007-06-22 17:00:00.000
2333130,2007-06-23 01:00:00.000,-107.5625,53.543,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330211.57904258627,5935732.231203119,"13N","Pacific Standard Time",2007-06-22 18:00:00.000
2333131,2007-06-23 02:00:00.000,-107.564,53.543,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330112.2101726701,5935735.809109706,"13N","Pacific Standard Time",2007-06-22 19:00:00.000
2333132,2007-06-23 03:00:00.000,-107.5635,53.54266667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330143.9981461513,5935697.543523764,"13N","Pacific Standard Time",2007-06-22 20:00:00.000
2333133,2007-06-23 04:00:00.000,-107.56,53.542,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330373.1944132426,5935615.053332471,"13N","Pacific Standard Time",2007-06-22 21:00:00.000
2333134,2007-06-23 05:00:00.000,-107.56,53.542,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330373.1944132426,5935615.053332471,"13N","Pacific Standard Time",2007-06-22 22:00:00.000
2333135,2007-06-23 06:00:00.000,-107.5603333,53.54166667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330349.7808019796,5935578.774655235,"13N","Pacific Standard Time",2007-06-22 23:00:00.000
2333136,2007-06-23 07:00:00.000,-107.5605,53.54183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330339.40393208066,5935597.707658494,"13N","Pacific Standard Time",2007-06-23 00:00:00.000
2333137,2007-06-23 08:00:00.000,-107.5603333,53.54183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330350.4474370764,5935597.310468701,"13N","Pacific Standard Time",2007-06-23 01:00:00.000
2333138,2007-06-23 09:00:00.000,-107.5603333,53.54183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330350.4474370764,5935597.310468701,"13N","Pacific Standard Time",2007-06-23 02:00:00.000
2333139,2007-06-23 10:00:00.000,-107.5603333,53.54183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330350.4474370764,5935597.310468701,"13N","Pacific Standard Time",2007-06-23 03:00:00.000
2333140,2007-06-23 11:00:00.000,-107.5605,53.542,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330340.07065206394,5935616.244583861,"13N","Pacific Standard Time",2007-06-23 04:00:00.000
2333141,2007-06-23 12:00:00.000,-107.5605,53.54183333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330339.40393208066,5935597.707658494,"13N","Pacific Standard Time",2007-06-23 05:00:00.000
2333142,2007-06-23 13:00:00.000,-107.5608333,53.542,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330317.99035497406,5935617.038801362,"13N","Pacific Standard Time",2007-06-23 06:00:00.000
2333143,2007-06-23 14:00:00.000,-107.5635,53.54383333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330148.67061927833,5935827.2985987365,"13N","Pacific Standard Time",2007-06-23 07:00:00.000
2333144,2007-06-23 15:00:00.000,-107.5635,53.54366667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330148.00314165483,5935808.762793745,"13N","Pacific Standard Time",2007-06-23 08:00:00.000
2333145,2007-06-23 16:00:00.000,-107.5635,53.544,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330149.3381384016,5935845.835516337,"13N","Pacific Standard Time",2007-06-23 09:00:00.000
2333146,2007-06-23 17:00:00.000,-107.5518333,53.55216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330954.752680362,5936726.362340192,"13N","Pacific Standard Time",2007-06-23 10:00:00.000
2333147,2007-06-23 19:00:00.000,-107.5515,53.552,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330976.16326202266,5936707.034013382,"13N","Pacific Standard Time",2007-06-23 12:00:00.000
2333148,2007-06-23 20:00:00.000,-107.5516667,53.55233333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330966.451358548,5936744.502653611,"13N","Pacific Standard Time",2007-06-23 13:00:00.000
2333149,2007-06-23 21:00:00.000,-107.5518333,53.55216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330954.752680362,5936726.362340192,"13N","Pacific Standard Time",2007-06-23 14:00:00.000
2333150,2007-06-23 22:00:00.000,-107.5518333,53.55216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330954.752680362,5936726.362340192,"13N","Pacific Standard Time",2007-06-23 15:00:00.000
2333151,2007-06-23 23:00:00.000,-107.5516667,53.55216667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330965.78689077275,5936725.966777079,"13N","Pacific Standard Time",2007-06-23 16:00:00.000
2333152,2007-06-24 00:00:00.000,-107.4548333,53.51816667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",337248.9232481874,5932718.882117057,"13N","Pacific Standard Time",2007-06-23 17:00:00.000
2333153,2007-06-24 01:00:00.000,-107.47,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336194.72145418765,5931344.842476366,"13N","Pacific Standard Time",2007-06-23 18:00:00.000
2333154,2007-06-24 02:00:00.000,-107.4696667,53.5045,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336212.9648428885,5931232.855113068,"13N","Pacific Standard Time",2007-06-23 19:00:00.000
2333155,2007-06-24 03:00:00.000,-107.4696667,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336216.1784718783,5931325.538941309,"13N","Pacific Standard Time",2007-06-23 20:00:00.000
2333156,2007-06-24 05:00:00.000,-107.4693333,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336238.9276126197,5931343.309703475,"13N","Pacific Standard Time",2007-06-23 22:00:00.000
2333157,2007-06-24 06:00:00.000,-107.4696667,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336216.8212172954,5931344.076153114,"13N","Pacific Standard Time",2007-06-23 23:00:00.000
2333158,2007-06-24 07:00:00.000,-107.4695,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336227.8744147547,5931343.692915351,"13N","Pacific Standard Time",2007-06-24 00:00:00.000
2333159,2007-06-24 08:00:00.000,-107.4698333,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336205.1318620286,5931325.921975719,"13N","Pacific Standard Time",2007-06-24 01:00:00.000
2333160,2007-06-24 09:00:00.000,-107.4695,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336227.2317127525,5931325.155702865,"13N","Pacific Standard Time",2007-06-24 02:00:00.000
2333161,2007-06-24 10:00:00.000,-107.4695,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336227.8744147547,5931343.692915351,"13N","Pacific Standard Time",2007-06-24 03:00:00.000
2333162,2007-06-24 11:00:00.000,-107.4695,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336227.8744147547,5931343.692915351,"13N","Pacific Standard Time",2007-06-24 04:00:00.000
2333163,2007-06-24 12:00:00.000,-107.4693333,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336238.2849540325,5931324.772490309,"13N","Pacific Standard Time",2007-06-24 05:00:00.000
2333164,2007-06-24 13:00:00.000,-107.4695,53.5055,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336227.8744147547,5931343.692915351,"13N","Pacific Standard Time",2007-06-24 06:00:00.000
2333165,2007-06-24 14:00:00.000,-107.4686667,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336282.4846619688,5931323.240358577,"13N","Pacific Standard Time",2007-06-24 07:00:00.000
2333166,2007-06-24 15:00:00.000,-107.4693333,53.50533333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336238.2849540325,5931324.772490309,"13N","Pacific Standard Time",2007-06-24 08:00:00.000
2333167,2007-06-24 19:00:00.000,-107.5305,53.53316667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332292.5838629988,5934562.738417039,"13N","Pacific Standard Time",2007-06-24 12:00:00.000
2333168,2007-06-24 20:00:00.000,-107.5345,53.52833333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332008.401596919,5934034.602747848,"13N","Pacific Standard Time",2007-06-24 13:00:00.000
2333169,2007-06-24 21:00:00.000,-107.51,53.53666667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",333664.6767717588,5934903.927934981,"13N","Pacific Standard Time",2007-06-24 14:00:00.000
2333170,2007-06-25 01:00:00.000,-107.4696667,53.505,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336214.89302380156,5931288.465631183,"13N","Pacific Standard Time",2007-06-24 18:00:00.000
2333171,2007-06-25 02:00:00.000,-107.469,53.50566667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336261.6699521539,5931361.080802177,"13N","Pacific Standard Time",2007-06-24 19:00:00.000
2333172,2007-06-25 03:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-24 20:00:00.000
2333173,2007-06-25 04:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-24 21:00:00.000
2333174,2007-06-25 05:00:00.000,-107.4688333,53.506,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336274.0081329935,5931397.770988949,"13N","Pacific Standard Time",2007-06-24 22:00:00.000
2333175,2007-06-25 06:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-24 23:00:00.000
2333176,2007-06-25 07:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-25 00:00:00.000
2333177,2007-06-25 08:00:00.000,-107.469,53.50616667,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336263.5976415277,5931416.69133736,"13N","Pacific Standard Time",2007-06-25 01:00:00.000
2333178,2007-06-25 09:00:00.000,-107.469,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336262.31248817855,5931379.616905341,"13N","Pacific Standard Time",2007-06-25 02:00:00.000
2333179,2007-06-25 10:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-25 03:00:00.000
2333180,2007-06-25 11:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-25 04:00:00.000
2333181,2007-06-25 12:00:00.000,-107.4688333,53.50583333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336273.36560043285,5931379.233772471,"13N","Pacific Standard Time",2007-06-25 05:00:00.000
